austen	persuasion	he was at that time a very young man , just engaged in the study of the law ; and elizabeth found him extremely agreeable , and every plan in his favour was confirmed . he was invited to kellynch hall ; he was talked of and expected all the rest of the year ; but he never came . the following spring he was seen again in town , found equally agreeable , again encouraged , invited , and expected , and again he did not come ; and the next tidings were that he was married . instead of pushing his fortune in the line marked out for the heir of the house of elliot , he had purchased independence by uniting himself to a rich woman of inferior birth .
austen	persuasion	sir walter had resented it . as the head of the house , he felt that he ought to have been consulted , especially after taking the young man so publicly by the hand ; “ for they must have been seen together , ” he observed , “ once at tattersall ’ s , and twice in the lobby of the house of commons. ” his disapprobation was expressed , but apparently very little regarded . mr elliot had attempted no apology , and shewn himself as unsolicitous of being longer noticed by the family , as sir walter considered him unworthy of it : all acquaintance between them had ceased .
austen	persuasion	this very awkward history of mr elliot was still , after an interval of several years , felt with anger by elizabeth , who had liked the man for himself , and still more for being her father ’ s heir , and whose strong family pride could see only in _him_ a proper match for sir walter elliot ’ s eldest daughter . there was not a baronet from a to z whom her feelings could have so willingly acknowledged as an equal . yet so miserably had he conducted himself , that though she was at this present time ( the summer of 1814 ) wearing black ribbons for his wife , she could not admit him to be worth thinking of again . the disgrace of his first marriage might , perhaps , as there was no reason to suppose it perpetuated by offspring , have been got over , had he not done worse ; but he had , as by the accustomary intervention of kind friends , they had been informed , spoken most disrespectfully of them all , most slightingly and contemptuously of the very blood he belonged to , and the honours which were hereafter to be his own . this could not be pardoned .
austen	persuasion	such were elizabeth elliot ’ s sentiments and sensations ; such the cares to alloy , the agitations to vary , the sameness and the elegance , the prosperity and the nothingness of her scene of life ; such the feelings to give interest to a long , uneventful residence in one country circle , to fill the vacancies which there were no habits of utility abroad , no talents or accomplishments for home , to occupy .
austen	persuasion	but now , another occupation and solicitude of mind was beginning to be added to these . her father was growing distressed for money . she knew , that when he now took up the baronetage , it was to drive the heavy bills of his tradespeople , and the unwelcome hints of mr shepherd , his agent , from his thoughts . the kellynch property was good , but not equal to sir walter ’ s apprehension of the state required in its possessor . while lady elliot lived , there had been method , moderation , and economy , which had just kept him within his income ; but with her had died all such right-mindedness , and from that period he had been constantly exceeding it . it had not been possible for him to spend less ; he had done nothing but what sir walter elliot was imperiously called on to do ; but blameless as he was , he was not only growing dreadfully in debt , but was hearing of it so often , that it became vain to attempt concealing it longer , even partially , from his daughter . he had given her some hints of it the last spring in town ; he had gone so far even as to say , “ can we retrench ? does it occur to you that there is any one article in which we can retrench ? ” and elizabeth , to do her justice , had , in the first ardour of female alarm , set seriously to think what could be done , and had finally proposed these two branches of economy , to cut off some unnecessary charities , and to refrain from new furnishing the drawing-room ; to which expedients she afterwards added the happy thought of their taking no present down to anne , as had been the usual yearly custom . but these measures , however good in themselves , were insufficient for the real extent of the evil , the whole of which sir walter found himself obliged to confess to her soon afterwards . elizabeth had nothing to propose of deeper efficacy . she felt herself ill-used and unfortunate , as did her father ; and they were neither of them able to devise any means of lessening their expenses without compromising their dignity , or relinquishing their comforts in a way not to be borne .
austen	persuasion	there was only a small part of his estate that sir walter could dispose of ; but had every acre been alienable , it would have made no difference . he had condescended to mortgage as far as he had the power , but he would never condescend to sell . no ; he would never disgrace his name so far . the kellynch estate should be transmitted whole and entire , as he had received it .
austen	persuasion	their two confidential friends , mr shepherd , who lived in the neighbouring market town , and lady russell , were called to advise them ; and both father and daughter seemed to expect that something should be struck out by one or the other to remove their embarrassments and reduce their expenditure , without involving the loss of any indulgence of taste or pride .
austen	persuasion	chapter ii . mr shepherd , a civil , cautious lawyer , who , whatever might be his hold or his views on sir walter , would rather have the _disagreeable_ prompted by anybody else , excused himself from offering the slightest hint , and only begged leave to recommend an implicit reference to the excellent judgement of lady russell , from whose known good sense he fully expected to have just such resolute measures advised as he meant to see finally adopted .
austen	persuasion	lady russell was most anxiously zealous on the subject , and gave it much serious consideration . she was a woman rather of sound than of quick abilities , whose difficulties in coming to any decision in this instance were great , from the opposition of two leading principles . she was of strict integrity herself , with a delicate sense of honour ; but she was as desirous of saving sir walter ’ s feelings , as solicitous for the credit of the family , as aristocratic in her ideas of what was due to them , as anybody of sense and honesty could well be . she was a benevolent , charitable , good woman , and capable of strong attachments , most correct in her conduct , strict in her notions of decorum , and with manners that were held a standard of good-breeding . she had a cultivated mind , and was , generally speaking , rational and consistent—but she had prejudices on the side of ancestry ; she had a value for rank and consequence , which blinded her a little to the faults of those who possessed them . herself the widow of only a knight , she gave the dignity of a baronet all its due ; and sir walter , independent of his claims as an old acquaintance , an attentive neighbour , an obliging landlord , the husband of her very dear friend , the father of anne and her sisters , was , as being sir walter , in her apprehension , entitled to a great deal of compassion and consideration under his present difficulties .
austen	persuasion	they must retrench ; that did not admit of a doubt . but she was very anxious to have it done with the least possible pain to him and elizabeth . she drew up plans of economy , she made exact calculations , and she did what nobody else thought of doing : she consulted anne , who never seemed considered by the others as having any interest in the question . she consulted , and in a degree was influenced by her in marking out the scheme of retrenchment which was at last submitted to sir walter . every emendation of anne ’ s had been on the side of honesty against importance . she wanted more vigorous measures , a more complete reformation , a quicker release from debt , a much higher tone of indifference for everything but justice and equity .
austen	persuasion	“ if we can persuade your father to all this , ” said lady russell , looking over her paper , “ much may be done . if he will adopt these regulations , in seven years he will be clear ; and i hope we may be able to convince him and elizabeth , that kellynch hall has a respectability in itself which can not be affected by these reductions ; and that the true dignity of sir walter elliot will be very far from lessened in the eyes of sensible people , by acting like a man of principle . what will he be doing , in fact , but what very many of our first families have done , or ought to do ? there will be nothing singular in his case ; and it is singularity which often makes the worst part of our suffering , as it always does of our conduct . i have great hope of prevailing . we must be serious and decided ; for after all , the person who has contracted debts must pay them ; and though a great deal is due to the feelings of the gentleman , and the head of a house , like your father , there is still more due to the character of an honest man . ”
austen	persuasion	this was the principle on which anne wanted her father to be proceeding , his friends to be urging him . she considered it as an act of indispensable duty to clear away the claims of creditors with all the expedition which the most comprehensive retrenchments could secure , and saw no dignity in anything short of it . she wanted it to be prescribed , and felt as a duty . she rated lady russell ’ s influence highly ; and as to the severe degree of self-denial which her own conscience prompted , she believed there might be little more difficulty in persuading them to a complete , than to half a reformation . her knowledge of her father and elizabeth inclined her to think that the sacrifice of one pair of horses would be hardly less painful than of both , and so on , through the whole list of lady russell ’ s too gentle reductions .
austen	persuasion	how anne ’ s more rigid requisitions might have been taken is of little consequence . lady russell ’ s had no success at all : could not be put up with , were not to be borne . “ what ! every comfort of life knocked off ! journeys , london , servants , horses , table—contractions and restrictions every where ! to live no longer with the decencies even of a private gentleman ! no , he would sooner quit kellynch hall at once , than remain in it on such disgraceful terms . ”
austen	persuasion	“ quit kellynch hall. ” the hint was immediately taken up by mr shepherd , whose interest was involved in the reality of sir walter ’ s retrenching , and who was perfectly persuaded that nothing would be done without a change of abode . “ since the idea had been started in the very quarter which ought to dictate , he had no scruple , ” he said , “ in confessing his judgement to be entirely on that side . it did not appear to him that sir walter could materially alter his style of living in a house which had such a character of hospitality and ancient dignity to support . in any other place sir walter might judge for himself ; and would be looked up to , as regulating the modes of life in whatever way he might choose to model his household . ”
austen	persuasion	sir walter would quit kellynch hall ; and after a very few days more of doubt and indecision , the great question of whither he should go was settled , and the first outline of this important change made out .
austen	persuasion	there had been three alternatives , london , bath , or another house in the country . all anne ’ s wishes had been for the latter . a small house in their own neighbourhood , where they might still have lady russell ’ s society , still be near mary , and still have the pleasure of sometimes seeing the lawns and groves of kellynch , was the object of her ambition . but the usual fate of anne attended her , in having something very opposite from her inclination fixed on . she disliked bath , and did not think it agreed with her ; and bath was to be her home .
austen	persuasion	sir walter had at first thought more of london ; but mr shepherd felt that he could not be trusted in london , and had been skilful enough to dissuade him from it , and make bath preferred . it was a much safer place for a gentleman in his predicament : he might there be important at comparatively little expense . two material advantages of bath over london had of course been given all their weight : its more convenient distance from kellynch , only fifty miles , and lady russell ’ s spending some part of every winter there ; and to the very great satisfaction of lady russell , whose first views on the projected change had been for bath , sir walter and elizabeth were induced to believe that they should lose neither consequence nor enjoyment by settling there .
austen	persuasion	lady russell felt obliged to oppose her dear anne ’ s known wishes . it would be too much to expect sir walter to descend into a small house in his own neighbourhood . anne herself would have found the mortifications of it more than she foresaw , and to sir walter ’ s feelings they must have been dreadful . and with regard to anne ’ s dislike of bath , she considered it as a prejudice and mistake arising , first , from the circumstance of her having been three years at school there , after her mother ’ s death ; and secondly , from her happening to be not in perfectly good spirits the only winter which she had afterwards spent there with herself .
austen	persuasion	lady russell was fond of bath , in short , and disposed to think it must suit them all ; and as to her young friend ’ s health , by passing all the warm months with her at kellynch lodge , every danger would be avoided ; and it was in fact , a change which must do both health and spirits good . anne had been too little from home , too little seen . her spirits were not high . a larger society would improve them . she wanted her to be more known .
austen	persuasion	the undesirableness of any other house in the same neighbourhood for sir walter was certainly much strengthened by one part , and a very material part of the scheme , which had been happily engrafted on the beginning . he was not only to quit his home , but to see it in the hands of others ; a trial of fortitude , which stronger heads than sir walter ’ s have found too much . kellynch hall was to be let . this , however , was a profound secret , not to be breathed beyond their own circle .
austen	persuasion	sir walter could not have borne the degradation of being known to design letting his house . mr shepherd had once mentioned the word “ advertise , ” but never dared approach it again . sir walter spurned the idea of its being offered in any manner ; forbad the slightest hint being dropped of his having such an intention ; and it was only on the supposition of his being spontaneously solicited by some most unexceptionable applicant , on his own terms , and as a great favour , that he would let it at all .
austen	persuasion	how quick come the reasons for approving what we like ! lady russell had another excellent one at hand , for being extremely glad that sir walter and his family were to remove from the country . elizabeth had been lately forming an intimacy , which she wished to see interrupted . it was with the daughter of mr shepherd , who had returned , after an unprosperous marriage , to her father ’ s house , with the additional burden of two children . she was a clever young woman , who understood the art of pleasing—the art of pleasing , at least , at kellynch hall ; and who had made herself so acceptable to miss elliot , as to have been already staying there more than once , in spite of all that lady russell , who thought it a friendship quite out of place , could hint of caution and reserve .
austen	persuasion	lady russell , indeed , had scarcely any influence with elizabeth , and seemed to love her , rather because she would love her , than because elizabeth deserved it . she had never received from her more than outward attention , nothing beyond the observances of complaisance ; had never succeeded in any point which she wanted to carry , against previous inclination . she had been repeatedly very earnest in trying to get anne included in the visit to london , sensibly open to all the injustice and all the discredit of the selfish arrangements which shut her out , and on many lesser occasions had endeavoured to give elizabeth the advantage of her own better judgement and experience ; but always in vain : elizabeth would go her own way ; and never had she pursued it in more decided opposition to lady russell than in this selection of mrs clay ; turning from the society of so deserving a sister , to bestow her affection and confidence on one who ought to have been nothing to her but the object of distant civility .
austen	persuasion	from situation , mrs clay was , in lady russell ’ s estimate , a very unequal , and in her character she believed a very dangerous companion ; and a removal that would leave mrs clay behind , and bring a choice of more suitable intimates within miss elliot ’ s reach , was therefore an object of first-rate importance .
austen	persuasion	chapter iii . “ i must take leave to observe , sir walter , ” said mr shepherd one morning at kellynch hall , as he laid down the newspaper , “ that the present juncture is much in our favour . this peace will be turning all our rich naval officers ashore . they will be all wanting a home . could not be a better time , sir walter , for having a choice of tenants , very responsible tenants . many a noble fortune has been made during the war . if a rich admiral were to come in our way , sir walter— ”
austen	persuasion	“ he would be a very lucky man , shepherd , ” replied sir walter ; “ that ’ s all i have to remark . a prize indeed would kellynch hall be to him ; rather the greatest prize of all , let him have taken ever so many before ; hey , shepherd ? ”
austen	persuasion	mr shepherd laughed , as he knew he must , at this wit , and then added— “ i presume to observe , sir walter , that , in the way of business , gentlemen of the navy are well to deal with . i have had a little knowledge of their methods of doing business ; and i am free to confess that they have very liberal notions , and are as likely to make desirable tenants as any set of people one should meet with . therefore , sir walter , what i would take leave to suggest is , that if in consequence of any rumours getting abroad of your intention ; which must be contemplated as a possible thing , because we know how difficult it is to keep the actions and designs of one part of the world from the notice and curiosity of the other ; consequence has its tax ; i , john shepherd , might conceal any family-matters that i chose , for nobody would think it worth their while to observe me ; but sir walter elliot has eyes upon him which it may be very difficult to elude ; and therefore , thus much i venture upon , that it will not greatly surprise me if , with all our caution , some rumour of the truth should get abroad ; in the supposition of which , as i was going to observe , since applications will unquestionably follow , i should think any from our wealthy naval commanders particularly worth attending to ; and beg leave to add , that two hours will bring me over at any time , to save you the trouble of replying . ”
austen	persuasion	sir walter only nodded . but soon afterwards , rising and pacing the room , he observed sarcastically— “ there are few among the gentlemen of the navy , i imagine , who would not be surprised to find themselves in a house of this description . ”
austen	persuasion	“ they would look around them , no doubt , and bless their good fortune , ” said mrs clay , for mrs clay was present : her father had driven her over , nothing being of so much use to mrs clay ’ s health as a drive to kellynch : “ but i quite agree with my father in thinking a sailor might be a very desirable tenant . i have known a good deal of the profession ; and besides their liberality , they are so neat and careful in all their ways ! these valuable pictures of yours , sir walter , if you chose to leave them , would be perfectly safe . everything in and about the house would be taken such excellent care of ! the gardens and shrubberies would be kept in almost as high order as they are now . you need not be afraid , miss elliot , of your own sweet flower gardens being neglected . ”
austen	persuasion	“ as to all that , ” rejoined sir walter coolly , “ supposing i were induced to let my house , i have by no means made up my mind as to the privileges to be annexed to it . i am not particularly disposed to favour a tenant . the park would be open to him of course , and few navy officers , or men of any other description , can have had such a range ; but what restrictions i might impose on the use of the pleasure-grounds , is another thing . i am not fond of the idea of my shrubberies being always approachable ; and i should recommend miss elliot to be on her guard with respect to her flower garden . i am very little disposed to grant a tenant of kellynch hall any extraordinary favour , i assure you , be he sailor or soldier . ”
austen	persuasion	after a short pause , mr shepherd presumed to say— “ in all these cases , there are established usages which make everything plain and easy between landlord and tenant . your interest , sir walter , is in pretty safe hands . depend upon me for taking care that no tenant has more than his just rights . i venture to hint , that sir walter elliot can not be half so jealous for his own , as john shepherd will be for him . ”
austen	persuasion	here anne spoke— “ the navy , i think , who have done so much for us , have at least an equal claim with any other set of men , for all the comforts and all the privileges which any home can give . sailors work hard enough for their comforts , we must all allow . ”
austen	persuasion	“ very true , very true . what miss anne says , is very true , ” was mr shepherd ’ s rejoinder , and “ oh ! certainly , ” was his daughter ’ s ; but sir walter ’ s remark was , soon afterwards— “ the profession has its utility , but i should be sorry to see any friend of mine belonging to it . ”
austen	persuasion	“ indeed ! ” was the reply , and with a look of surprise . “ yes ; it is in two points offensive to me ; i have two strong grounds of objection to it . first , as being the means of bringing persons of obscure birth into undue distinction , and raising men to honours which their fathers and grandfathers never dreamt of ; and secondly , as it cuts up a man ’ s youth and vigour most horribly ; a sailor grows old sooner than any other man . i have observed it all my life . a man is in greater danger in the navy of being insulted by the rise of one whose father , his father might have disdained to speak to , and of becoming prematurely an object of disgust himself , than in any other line . one day last spring , in town , i was in company with two men , striking instances of what i am talking of ; lord st ives , whose father we all know to have been a country curate , without bread to eat ; i was to give place to lord st ives , and a certain admiral baldwin , the most deplorable-looking personage you can imagine ; his face the colour of mahogany , rough and rugged to the last degree ; all lines and wrinkles , nine grey hairs of a side , and nothing but a dab of powder at top . ‘ in the name of heaven , who is that old fellow ? ’ said i to a friend of mine who was standing near , ( sir basil morley ) . ‘ old fellow ! ’ cried sir basil , ‘ it is admiral baldwin . what do you take his age to be ? ’ ‘ sixty , ’ said i , ‘ or perhaps sixty-two. ’ ‘ forty , ’ replied sir basil , ‘ forty , and no more. ’ picture to yourselves my amazement ; i shall not easily forget admiral baldwin . i never saw quite so wretched an example of what a sea-faring life can do ; but to a degree , i know it is the same with them all : they are all knocked about , and exposed to every climate , and every weather , till they are not fit to be seen . it is a pity they are not knocked on the head at once , before they reach admiral baldwin ’ s age . ”
austen	persuasion	“ nay , sir walter , ” cried mrs clay , “ this is being severe indeed . have a little mercy on the poor men . we are not all born to be handsome . the sea is no beautifier , certainly ; sailors do grow old betimes ; i have observed it ; they soon lose the look of youth . but then , is not it the same with many other professions , perhaps most other ? soldiers , in active service , are not at all better off : and even in the quieter professions , there is a toil and a labour of the mind , if not of the body , which seldom leaves a man ’ s looks to the natural effect of time . the lawyer plods , quite care-worn ; the physician is up at all hours , and travelling in all weather ; and even the clergyman— ” she stopt a moment to consider what might do for the clergyman ; — “ and even the clergyman , you know is obliged to go into infected rooms , and expose his health and looks to all the injury of a poisonous atmosphere . in fact , as i have long been convinced , though every profession is necessary and honourable in its turn , it is only the lot of those who are not obliged to follow any , who can live in a regular way , in the country , choosing their own hours , following their own pursuits , and living on their own property , without the torment of trying for more ; it is only _their_ lot , i say , to hold the blessings of health and a good appearance to the utmost : i know no other set of men but what lose something of their personableness when they cease to be quite young . ”
austen	persuasion	it seemed as if mr shepherd , in this anxiety to bespeak sir walter ’ s good will towards a naval officer as tenant , had been gifted with foresight ; for the very first application for the house was from an admiral croft , with whom he shortly afterwards fell into company in attending the quarter sessions at taunton ; and indeed , he had received a hint of the admiral from a london correspondent . by the report which he hastened over to kellynch to make , admiral croft was a native of somersetshire , who having acquired a very handsome fortune , was wishing to settle in his own country , and had come down to taunton in order to look at some advertised places in that immediate neighbourhood , which , however , had not suited him ; that accidentally hearing— ( it was just as he had foretold , mr shepherd observed , sir walter ’ s concerns could not be kept a secret , ) —accidentally hearing of the possibility of kellynch hall being to let , and understanding his ( mr shepherd ’ s ) connection with the owner , he had introduced himself to him in order to make particular inquiries , and had , in the course of a pretty long conference , expressed as strong an inclination for the place as a man who knew it only by description could feel ; and given mr shepherd , in his explicit account of himself , every proof of his being a most responsible , eligible tenant .
austen	persuasion	“ and who is admiral croft ? ” was sir walter ’ s cold suspicious inquiry . mr shepherd answered for his being of a gentleman ’ s family , and mentioned a place ; and anne , after the little pause which followed , added—
austen	persuasion	“ he is a rear admiral of the white . he was in the trafalgar action , and has been in the east indies since ; he was stationed there , i believe , several years . ”
austen	persuasion	“ then i take it for granted , ” observed sir walter , “ that his face is about as orange as the cuffs and capes of my livery. ” mr shepherd hastened to assure him , that admiral croft was a very hale , hearty , well-looking man , a little weather-beaten , to be sure , but not much , and quite the gentleman in all his notions and behaviour ; not likely to make the smallest difficulty about terms , only wanted a comfortable home , and to get into it as soon as possible ; knew he must pay for his convenience ; knew what rent a ready-furnished house of that consequence might fetch ; should not have been surprised if sir walter had asked more ; had inquired about the manor ; would be glad of the deputation , certainly , but made no great point of it ; said he sometimes took out a gun , but never killed ; quite the gentleman .
austen	persuasion	mr shepherd was eloquent on the subject ; pointing out all the circumstances of the admiral ’ s family , which made him peculiarly desirable as a tenant . he was a married man , and without children ; the very state to be wished for . a house was never taken good care of , mr shepherd observed , without a lady : he did not know , whether furniture might not be in danger of suffering as much where there was no lady , as where there were many children . a lady , without a family , was the very best preserver of furniture in the world . he had seen mrs croft , too ; she was at taunton with the admiral , and had been present almost all the time they were talking the matter over .
austen	persuasion	“ and a very well-spoken , genteel , shrewd lady , she seemed to be , ” continued he ; “ asked more questions about the house , and terms , and taxes , than the admiral himself , and seemed more conversant with business ; and moreover , sir walter , i found she was not quite unconnected in this country , any more than her husband ; that is to say , she is sister to a gentleman who did live amongst us once ; she told me so herself : sister to the gentleman who lived a few years back at monkford . bless me ! what was his name ? at this moment i can not recollect his name , though i have heard it so lately . penelope , my dear , can you help me to the name of the gentleman who lived at monkford : mrs croft ’ s brother ? ”
austen	persuasion	but mrs clay was talking so eagerly with miss elliot , that she did not hear the appeal . “ i have no conception whom you can mean , shepherd ; i remember no gentleman resident at monkford since the time of old governor trent . ”
austen	persuasion	“ bless me ! how very odd ! i shall forget my own name soon , i suppose . a name that i am so very well acquainted with ; knew the gentleman so well by sight ; seen him a hundred times ; came to consult me once , i remember , about a trespass of one of his neighbours ; farmer ’ s man breaking into his orchard ; wall torn down ; apples stolen ; caught in the fact ; and afterwards , contrary to my judgement , submitted to an amicable compromise . very odd indeed ! ”
austen	persuasion	after waiting another moment— “ you mean mr wentworth , i suppose ? ” said anne . mr shepherd was all gratitude . “ wentworth was the very name ! mr wentworth was the very man . he had the curacy of monkford , you know , sir walter , some time back , for two or three years . came there about the year —-5 , i take it . you remember him , i am sure . ”
austen	persuasion	“ wentworth ? oh ! ay , —mr wentworth , the curate of monkford . you misled me by the term _gentleman_ . i thought you were speaking of some man of property : mr wentworth was nobody , i remember ; quite unconnected ; nothing to do with the strafford family . one wonders how the names of many of our nobility become so common . ”
austen	persuasion	as mr shepherd perceived that this connexion of the crofts did them no service with sir walter , he mentioned it no more ; returning , with all his zeal , to dwell on the circumstances more indisputably in their favour ; their age , and number , and fortune ; the high idea they had formed of kellynch hall , and extreme solicitude for the advantage of renting it ; making it appear as if they ranked nothing beyond the happiness of being the tenants of sir walter elliot : an extraordinary taste , certainly , could they have been supposed in the secret of sir walter ’ s estimate of the dues of a tenant .
austen	persuasion	it succeeded , however ; and though sir walter must ever look with an evil eye on anyone intending to inhabit that house , and think them infinitely too well off in being permitted to rent it on the highest terms , he was talked into allowing mr shepherd to proceed in the treaty , and authorising him to wait on admiral croft , who still remained at taunton , and fix a day for the house being seen .
