austen	emma	mr. knightley seemed to be trying not to smile ; and succeeded without difficulty , upon mrs. elton ’ s beginning to talk to him . volume iii chapter i a very little quiet reflection was enough to satisfy emma as to the nature of her agitation on hearing this news of frank churchill . she was soon convinced that it was not for herself she was feeling at all apprehensive or embarrassed ; it was for him . her own attachment had really subsided into a mere nothing ; it was not worth thinking of ; —but if he , who had undoubtedly been always so much the most in love of the two , were to be returning with the same warmth of sentiment which he had taken away , it would be very distressing . if a separation of two months should not have cooled him , there were dangers and evils before her : —caution for him and for herself would be necessary . she did not mean to have her own affections entangled again , and it would be incumbent on her to avoid any encouragement of his .
austen	emma	“ true , sir ; and emma , because she had miss fairfax. ” emma saw his anxiety , and wishing to appease it , at least for the present , said , and with a sincerity which no one could question—
austen	emma	serious she was , very serious in her thankfulness , and in her resolutions ; and yet there was no preventing a laugh , sometimes in the very midst of them . she must laugh at such a close ! such an end of the doleful disappointment of five weeks back ! such a heart—such a harriet !
austen	emma	“ ah ! you clever creature , that ’ s very true . what a thinking brain you have ! i say , jane , what a perfect character you and i should make , if we could be shaken together . my liveliness and your solidity would produce perfection.—not that i presume to insinuate , however , that _some_ people may not think _you_ perfection already.—but hush ! —not a word , if you please . ”
austen	emma	“ and i , mr. knightley , am equally stout in my confidence of its not doing them any harm . with all dear emma ’ s little faults , she is an excellent creature . where shall we see a better daughter , or a kinder sister , or a truer friend ? no , no ; she has qualities which may be trusted ; she will never lead any one really wrong ; she will make no lasting blunder ; where emma errs once , she is in the right a hundred times . ”
austen	emma	emma , in good spirits too , from the amusement afforded her mind by the expectation of mr. frank churchill , was willing to forget his late improprieties , and be as well satisfied with him as before , and on his making harriet his very first subject , was ready to listen with most friendly smiles .
austen	emma	mrs. weston was disengaged and emma began again— “ mr . frank churchill writes one of the best gentleman ’ s hands i ever saw. ” “ i do not admire it , ” said mr. knightley . “ it is too small—wants strength . it is like a woman ’ s writing . ”
austen	emma	“ and so you absolutely opened what was directed to her ! oh ! mr. weston— ( laughing affectedly ) i must protest against that.—a most dangerous precedent indeed ! —i beg you will not let your neighbours follow your example.—upon my word , if this is what i am to expect , we married women must begin to exert ourselves ! —oh ! mr. weston , i could not have believed it of you ! ”
austen	emma	her father ’ s comfort was amply secured , mrs. bates as well as mrs. goddard being able to come ; and her last pleasing duty , before she left the house , was to pay her respects to them as they sat together after dinner ; and while her father was fondly noticing the beauty of her dress , to make the two ladies all the amends in her power , by helping them to large slices of cake and full glasses of wine , for whatever unwilling self-denial his care of their constitution might have obliged them to practise during the meal.—she had provided a plentiful dinner for them ; she wished she could know that they had been allowed to eat it .
austen	emma	“ it appears to me the most desirable arrangement in the world. ” “ and so she is to come to us next friday or saturday , and the campbells leave town in their way to holyhead the monday following—as you will find from jane ’ s letter . so sudden ! —you may guess , dear miss woodhouse , what a flurry it has thrown me in ! if it was not for the drawback of her illness—but i am afraid we must expect to see her grown thin , and looking very poorly . i must tell you what an unlucky thing happened to me , as to that . i always make a point of reading jane ’ s letters through to myself first , before i read them aloud to my mother , you know , for fear of there being any thing in them to distress her . jane desired me to do it , so i always do : and so i began to-day with my usual caution ; but no sooner did i come to the mention of her being unwell , than i burst out , quite frightened , with ‘ bless me ! poor jane is ill ! ’ —which my mother , being on the watch , heard distinctly , and was sadly alarmed at . however , when i read on , i found it was not near so bad as i had fancied at first ; and i make so light of it now to her , that she does not think much about it . but i can not imagine how i could be so off my guard . if jane does not get well soon , we will call in mr. perry . the expense shall not be thought of ; and though he is so liberal , and so fond of jane that i dare say he would not mean to charge any thing for attendance , we could not suffer it to be so , you know . he has a wife and family to maintain , and is not to be giving away his time . well , now i have just given you a hint of what jane writes about , we will turn to her letter , and i am sure she tells her own story a great deal better than i can tell it for her . ”
austen	emma	emma grieved that she could not be more openly just to one important service which his better sense would have rendered her , to the advice which would have saved her from the worst of all her womanly follies—her wilful intimacy with harriet smith ; but it was too tender a subject.—she could not enter on it.—harriet was very seldom mentioned between them . this , on his side , might merely proceed from her not being thought of ; but emma was rather inclined to attribute it to delicacy , and a suspicion , from some appearances , that their friendship were declining . she was aware herself , that , parting under any other circumstances , they certainly should have corresponded more , and that her intelligence would not have rested , as it now almost wholly did , on isabella ’ s letters . he might observe that it was so . the pain of being obliged to practise concealment towards him , was very little inferior to the pain of having made harriet unhappy .
austen	emma	chapter xii mr. knightley was to dine with them—rather against the inclination of mr. woodhouse , who did not like that any one should share with him in isabella ’ s first day . emma ’ s sense of right however had decided it ; and besides the consideration of what was due to each brother , she had particular pleasure , from the circumstance of the late disagreement between mr. knightley and herself , in procuring him the proper invitation .
austen	emma	“ whoever might be her parents , ” said mr. knightley , “ whoever may have had the charge of her , it does not appear to have been any part of their plan to introduce her into what you would call good society . after receiving a very indifferent education she is left in mrs. goddard ’ s hands to shift as she can ; —to move , in short , in mrs. goddard ’ s line , to have mrs. goddard ’ s acquaintance . her friends evidently thought this good enough for her ; and it _was_ good enough . she desired nothing better herself . till you chose to turn her into a friend , her mind had no distaste for her own set , nor any ambition beyond it . she was as happy as possible with the martins in the summer . she had no sense of superiority then . if she has it now , you have given it . you have been no friend to harriet smith , emma . robert martin would never have proceeded so far , if he had not felt persuaded of her not being disinclined to him . i know him well . he has too much real feeling to address any woman on the haphazard of selfish passion . and as to conceit , he is the farthest from it of any man i know . depend upon it he had encouragement . ”
austen	emma	“ your feelings are singular . they seem to satisfy every body else. ” “ i suspect they do not satisfy mrs. weston . they hardly can satisfy a woman of her good sense and quick feelings : standing in a mother ’ s place , but without a mother ’ s affection to blind her . it is on her account that attention to randalls is doubly due , and she must doubly feel the omission . had she been a person of consequence herself , he would have come i dare say ; and it would not have signified whether he did or no . can you think your friend behindhand in these sort of considerations ? do you suppose she does not often say all this to herself ? no , emma , your amiable young man can be amiable only in french , not in english . he may be very ‘ amiable , ’ have very good manners , and be very agreeable ; but he can have no english delicacy towards the feelings of other people : nothing really amiable about him . ”
austen	emma	“ yes , she would be , but that she thinks there will be another put-off . she does not depend upon his coming so much as i do : but she does not know the parties so well as i do . the case , you see , is— ( but this is quite between ourselves : i did not mention a syllable of it in the other room . there are secrets in all families , you know ) —the case is , that a party of friends are invited to pay a visit at enscombe in january ; and that frank ’ s coming depends upon their being put off . if they are not put off , he can not stir . but i know they will , because it is a family that a certain lady , of some consequence , at enscombe , has a particular dislike to : and though it is thought necessary to invite them once in two or three years , they always are put off when it comes to the point . i have not the smallest doubt of the issue . i am as confident of seeing frank here before the middle of january , as i am of being here myself : but your good friend there ( nodding towards the upper end of the table ) has so few vagaries herself , and has been so little used to them at hartfield , that she can not calculate on their effects , as i have been long in the practice of doing . ”
austen	emma	it was , indeed , a highly prized letter . mrs. weston had , of course , formed a very favourable idea of the young man ; and such a pleasing attention was an irresistible proof of his great good sense , and a most welcome addition to every source and every expression of congratulation which her marriage had already secured . she felt herself a most fortunate woman ; and she had lived long enough to know how fortunate she might well be thought , where the only regret was for a partial separation from friends whose friendship for her had never cooled , and who could ill bear to part with her .
austen	emma	“ it will not do , ” whispered frank to emma ; “ they are most of them affronted . i will attack them with more address . ladies and gentlemen—i am ordered by miss woodhouse to say , that she waives her right of knowing exactly what you may all be thinking of , and only requires something very entertaining from each of you , in a general way . here are seven of you , besides myself , ( who , she is pleased to say , am very entertaining already , ) and she only demands from each of you either one thing very clever , be it prose or verse , original or repeated—or two things moderately clever—or three things very dull indeed , and she engages to laugh heartily at them all . ”
austen	emma	“ our amiable young man is a very weak young man , if this be the first occasion of his carrying through a resolution to do right against the will of others . it ought to have been a habit with him by this time , of following his duty , instead of consulting expediency . i can allow for the fears of the child , but not of the man . as he became rational , he ought to have roused himself and shaken off all that was unworthy in their authority . he ought to have opposed the first attempt on their side to make him slight his father . had he begun as he ought , there would have been no difficulty now . ”
austen	emma	jane was forced to smile completely , for a moment ; and the smile partly remained as she turned towards him , and said in a conscious , low , yet steady voice , “ how you can bear such recollections , is astonishing to me ! —they _will_ sometimes obtrude—but how you can court them ! ”
austen	emma	“ my mother ’ s deafness is very trifling you see—just nothing at all . by only raising my voice , and saying any thing two or three times over , she is sure to hear ; but then she is used to my voice . but it is very remarkable that she should always hear jane better than she does me . jane speaks so distinct ! however , she will not find her grandmama at all deafer than she was two years ago ; which is saying a great deal at my mother ’ s time of life—and it really is full two years , you know , since she was here . we never were so long without seeing her before , and as i was telling mrs. cole , we shall hardly know how to make enough of her now . ”
austen	emma	chapter xiii there could hardly be a happier creature in the world than mrs. john knightley , in this short visit to hartfield , going about every morning among her old acquaintance with her five children , and talking over what she had done every evening with her father and sister . she had nothing to wish otherwise , but that the days did not pass so swiftly . it was a delightful visit ; —perfect , in being much too short .
austen	emma	he was not a great favourite with his fair sister-in-law . nothing wrong in him escaped her . she was quick in feeling the little injuries to isabella , which isabella never felt herself . perhaps she might have passed over more had his manners been flattering to isabella ’ s sister , but they were only those of a calmly kind brother and friend , without praise and without blindness ; but hardly any degree of personal compliment could have made her regardless of that greatest fault of all in her eyes which he sometimes fell into , the want of respectful forbearance towards her father . there he had not always the patience that could have been wished . mr. woodhouse ’ s peculiarities and fidgetiness were sometimes provoking him to a rational remonstrance or sharp retort equally ill-bestowed . it did not often happen ; for mr. john knightley had really a great regard for his father-in-law , and generally a strong sense of what was due to him ; but it was too often for emma ’ s charity , especially as there was all the pain of apprehension frequently to be endured , though the offence came not . the beginning , however , of every visit displayed none but the properest feelings , and this being of necessity so short might be hoped to pass away in unsullied cordiality . they had not been long seated and composed when mr. woodhouse , with a melancholy shake of the head and a sigh , called his daughter ’ s attention to the sad change at hartfield since she had been there last .
austen	emma	of the lady , individually , emma thought very little . she was good enough for mr. elton , no doubt ; accomplished enough for highbury—handsome enough—to look plain , probably , by harriet ’ s side . as to connexion , there emma was perfectly easy ; persuaded , that after all his own vaunted claims and disdain of harriet , he had done nothing . on that article , truth seemed attainable . _what_ she was , must be uncertain ; but _who_ she was , might be found out ; and setting aside the 10,000 l. , it did not appear that she was at all harriet ’ s superior . she brought no name , no blood , no alliance . miss hawkins was the youngest of the two daughters of a bristol—merchant , of course , he must be called ; but , as the whole of the profits of his mercantile life appeared so very moderate , it was not unfair to guess the dignity of his line of trade had been very moderate also . part of every winter she had been used to spend in bath ; but bristol was her home , the very heart of bristol ; for though the father and mother had died some years ago , an uncle remained—in the law line—nothing more distinctly honourable was hazarded of him , than that he was in the law line ; and with him the daughter had lived . emma guessed him to be the drudge of some attorney , and too stupid to rise . and all the grandeur of the connexion seemed dependent on the elder sister , who was _very_ _well_ _married_ , to a gentleman in a _great_ _way_ , near bristol , who kept two carriages ! that was the wind-up of the history ; that was the glory of miss hawkins .
austen	emma	“ she is a sort of elegant creature that one can not keep one ’ s eyes from . i am always watching her to admire ; and i do pity her from my heart. ” mr. knightley looked as if he were more gratified than he cared to express ; and before he could make any reply , mr. woodhouse , whose thoughts were on the bates ’ s , said—
austen	emma	“ you will soon be cooler , if you sit still , ” said emma . “ as soon as i am cooler i shall go back again . i could very ill be spared—but such a point had been made of my coming ! you will all be going soon i suppose ; the whole party breaking up . i met _one_ as i came—madness in such weather ! —absolute madness ! ”
austen	emma	he stopped in his earnestness to look the question , and the expression of his eyes overpowered her . “ my dearest emma , ” said he , “ for dearest you will always be , whatever the event of this hour ’ s conversation , my dearest , most beloved emma—tell me at once . say ‘ no , ’ if it is to be said. ” —she could really say nothing.— “ you are silent , ” he cried , with great animation ; “ absolutely silent ! at present i ask no more . ”
austen	emma	the ladies had not been long in the drawing-room , before the other ladies , in their different divisions , arrived . emma watched the entree of her own particular little friend ; and if she could not exult in her dignity and grace , she could not only love the blooming sweetness and the artless manner , but could most heartily rejoice in that light , cheerful , unsentimental disposition which allowed her so many alleviations of pleasure , in the midst of the pangs of disappointed affection . there she sat—and who would have guessed how many tears she had been lately shedding ? to be in company , nicely dressed herself and seeing others nicely dressed , to sit and smile and look pretty , and say nothing , was enough for the happiness of the present hour . jane fairfax did look and move superior ; but emma suspected she might have been glad to change feelings with harriet , very glad to have purchased the mortification of having loved—yes , of having loved even mr. elton in vain—by the surrender of all the dangerous pleasure of knowing herself beloved by the husband of her friend .
austen	emma	“ indeed , harriet , it would have been a severe pang to lose you ; but it must have been . you would have thrown yourself out of all good society . i must have given you up . ”
austen	emma	“ between mr. frank churchill and miss fairfax ? oh ! yes , perfectly.—why do you make a doubt of it ? ” “ have you never at any time had reason to think that he admired her , or that she admired him ? ”
austen	emma	at this moment they were approaching ford ’ s , and he hastily exclaimed , “ ha ! this must be the very shop that every body attends every day of their lives , as my father informs me . he comes to highbury himself , he says , six days out of the seven , and has always business at ford ’ s . if it be not inconvenient to you , pray let us go in , that i may prove myself to belong to the place , to be a true citizen of highbury . i must buy something at ford ’ s . it will be taking out my freedom.—i dare say they sell gloves . ”
austen	emma	“ miss fairfax ’ s compliments and thanks , but is quite unequal to any exercise. ” emma felt that her own note had deserved something better ; but it was impossible to quarrel with words , whose tremulous inequality shewed indisposition so plainly , and she thought only of how she might best counteract this unwillingness to be seen or assisted . in spite of the answer , therefore , she ordered the carriage , and drove to mrs. bates ’ s , in the hope that jane would be induced to join her—but it would not do ; —miss bates came to the carriage door , all gratitude , and agreeing with her most earnestly in thinking an airing might be of the greatest service—and every thing that message could do was tried—but all in vain . miss bates was obliged to return without success ; jane was quite unpersuadable ; the mere proposal of going out seemed to make her worse.—emma wished she could have seen her , and tried her own powers ; but , almost before she could hint the wish , miss bates made it appear that she had promised her niece on no account to let miss woodhouse in . “ indeed , the truth was , that poor dear jane could not bear to see any body—any body at all—mrs . elton , indeed , could not be denied—and mrs. cole had made such a point—and mrs. perry had said so much—but , except them , jane would really see nobody . ”
austen	emma	“ i often feel concern , ” said she , “ that i dare not make our carriage more useful on such occasions . it is not that i am without the wish ; but you know how impossible my father would deem it that james should put-to for such a purpose . ”
austen	emma	every invitation was successful . they were all disengaged and all happy.—the preparatory interest of this dinner , however , was not yet over . a circumstance rather unlucky occurred . the two eldest little knightleys were engaged to pay their grandpapa and aunt a visit of some weeks in the spring , and their papa now proposed bringing them , and staying one whole day at hartfield—which one day would be the very day of this party.—his professional engagements did not allow of his being put off , but both father and daughter were disturbed by its happening so . mr. woodhouse considered eight persons at dinner together as the utmost that his nerves could bear—and here would be a ninth—and emma apprehended that it would be a ninth very much out of humour at not being able to come even to hartfield for forty-eight hours without falling in with a dinner-party .
austen	emma	emma was in the humour to value simplicity and modesty to the utmost ; and all that was amiable , all that ought to be attaching , seemed on harriet ’ s side , not her own . harriet did not consider herself as having any thing to complain of . the affection of such a man as mr. elton would have been too great a distinction.—she never could have deserved him—and nobody but so partial and kind a friend as miss woodhouse would have thought it possible .
austen	emma	emma could not suppose any such thing , knowing as she did , that both the mr. knightleys were as unpersuadable on that article as herself ; —and two basins only were ordered . after a little more discourse in praise of gruel , with some wondering at its not being taken every evening by every body , he proceeded to say , with an air of grave reflection ,
austen	emma	it did , however.—her father was quite taken up with the surprize of so sudden a journey , and his fears that mr. elton might never get safely to the end of it , and saw nothing extraordinary in his language . it was a very useful note , for it supplied them with fresh matter for thought and conversation during the rest of their lonely evening . mr. woodhouse talked over his alarms , and emma was in spirits to persuade them away with all her usual promptitude .
austen	emma	emma made as slight a reply as she could ; but it was fully sufficient for mrs. elton , who only wanted to be talking herself . “ so extremely like maple grove ! and it is not merely the house—the grounds , i assure you , as far as i could observe , are strikingly like . the laurels at maple grove are in the same profusion as here , and stand very much in the same way—just across the lawn ; and i had a glimpse of a fine large tree , with a bench round it , which put me so exactly in mind ! my brother and sister will be enchanted with this place . people who have extensive grounds themselves are always pleased with any thing in the same style . ”
austen	emma	such was jane fairfax ’ s history . she had fallen into good hands , known nothing but kindness from the campbells , and been given an excellent education . living constantly with right-minded and well-informed people , her heart and understanding had received every advantage of discipline and culture ; and colonel campbell ’ s residence being in london , every lighter talent had been done full justice to , by the attendance of first-rate masters . her disposition and abilities were equally worthy of all that friendship could do ; and at eighteen or nineteen she was , as far as such an early age can be qualified for the care of children , fully competent to the office of instruction herself ; but she was too much beloved to be parted with . neither father nor mother could promote , and the daughter could not endure it . the evil day was put off . it was easy to decide that she was still too young ; and jane remained with them , sharing , as another daughter , in all the rational pleasures of an elegant society , and a judicious mixture of home and amusement , with only the drawback of the future , the sobering suggestions of her own good understanding to remind her that all this might soon be over .
austen	emma	“ oh ! yes , very . nobody cares for a letter ; the thing is , to be always happy with pleasant companions . i am quite determined to refuse him . but how shall i do ? what shall i say ? ”
austen	emma	“ and if you find them troublesome , you must send them home again. ” “ that is very likely . you think so , do not you ? ” “ i hope i am aware that they may be too noisy for your father—or even may be some encumbrance to you , if your visiting engagements continue to increase as much as they have done lately . ”
austen	emma	“ yes , he has been gone just four weeks , as you observe , miss woodhouse , ” said miss bates , “ four weeks yesterday.—a miss hawkins ! —well , i had always rather fancied it would be some young lady hereabouts ; not that i ever—mrs . cole once whispered to me—but i immediately said , ‘ no , mr. elton is a most worthy young man—but ’ —in short , i do not think i am particularly quick at those sort of discoveries . i do not pretend to it . what is before me , i see . at the same time , nobody could wonder if mr. elton should have aspired—miss woodhouse lets me chatter on , so good-humouredly . she knows i would not offend for the world . how does miss smith do ? she seems quite recovered now . have you heard from mrs. john knightley lately ? oh ! those dear little children . jane , do you know i always fancy mr. dixon like mr. john knightley . i mean in person—tall , and with that sort of look—and not very talkative . ”
austen	emma	“ a house of her own ! —but where is the advantage of a house of her own ? this is three times as large.—and you have never any odd humours , my dear. ” “ how often we shall be going to see them , and they coming to see us ! —we shall be always meeting ! _we_ must begin ; we must go and pay wedding visit very soon . ”
austen	emma	“ emma , ” said mr. knightley presently , “ i have a piece of news for you . you like news—and i heard an article in my way hither that i think will interest you . ”
austen	emma	“ can you trust me with such flatterers ? —does my vain spirit ever tell me i am wrong ? ” “ not your vain spirit , but your serious spirit.—if one leads you wrong , i am sure the other tells you of it . ”
austen	emma	harriet , who had been standing in no unhappy reverie , was yet very glad to be called from it , by the now encouraging manner of such a judge , and such a friend as miss woodhouse , and only wanted invitation , to give the history of her hopes with great , though trembling delight.—emma ’ s tremblings as she asked , and as she listened , were better concealed than harriet ’ s , but they were not less . her voice was not unsteady ; but her mind was in all the perturbation that such a development of self , such a burst of threatening evil , such a confusion of sudden and perplexing emotions , must create.—she listened with much inward suffering , but with great outward patience , to harriet ’ s detail.—methodical , or well arranged , or very well delivered , it could not be expected to be ; but it contained , when separated from all the feebleness and tautology of the narration , a substance to sink her spirit—especially with the corroborating circumstances , which her own memory brought in favour of mr. knightley ’ s most improved opinion of harriet .
austen	emma	after much thinking , she could determine on nothing better , than harriet ’ s returning the visit ; but in a way that , if they had understanding , should convince them that it was to be only a formal acquaintance . she meant to take her in the carriage , leave her at the abbey mill , while she drove a little farther , and call for her again so soon , as to allow no time for insidious applications or dangerous recurrences to the past , and give the most decided proof of what degree of intimacy was chosen for the future .
austen	emma	“ such an extraordinary dream of mine ! ” he cried . “ i can never think of it without laughing.—she hears us , she hears us , miss woodhouse . i see it in her cheek , her smile , her vain attempt to frown . look at her . do not you see that , at this instant , the very passage of her own letter , which sent me the report , is passing under her eye—that the whole blunder is spread before her—that she can attend to nothing else , though pretending to listen to the others ? ”
austen	emma	“ i went only to the post-office , ” said she , “ and reached home before the rain was much . it is my daily errand . i always fetch the letters when i am here . it saves trouble , and is a something to get me out . a walk before breakfast does me good . ”
austen	emma	harriet , mr. elton , and mr. knightley , their own especial set , were the only persons invited to meet them ; —the hours were to be early , as well as the numbers few ; mr. woodhouse ’ s habits and inclination being consulted in every thing .
austen	emma	he was very warmly thanked both by mother and daughter ; to escape a little from the latter , he went to the pianoforte , and begged miss fairfax , who was still sitting at it , to play something more .
austen	emma	emma found it really time to be at home ; the visit had already lasted long ; and on examining watches , so much of the morning was perceived to be gone , that mrs. weston and her companion taking leave also , could allow themselves only to walk with the two young ladies to hartfield gates , before they set off for randalls .
austen	emma	they were entering the hall . mr. knightley ’ s eyes had preceded miss bates ’ s in a glance at jane . from frank churchill ’ s face , where he thought he saw confusion suppressed or laughed away , he had involuntarily turned to hers ; but she was indeed behind , and too busy with her shawl . mr. weston had walked in . the two other gentlemen waited at the door to let her pass . mr. knightley suspected in frank churchill the determination of catching her eye—he seemed watching her intently—in vain , however , if it were so—jane passed between them into the hall , and looked at neither .
austen	emma	“ you think her diffident . i do not see it. ” “ my dear emma , ” said he , moving from his chair into one close by her , “ you are not going to tell me , i hope , that you had not a pleasant evening . ”
austen	emma	before the middle of the next day , he was at hartfield ; and he entered the room with such an agreeable smile as certified the continuance of the scheme . it soon appeared that he came to announce an improvement .
austen	emma	“ of all horrid things , leave-taking is the worst. ” “ but you will come again , ” said emma . “ this will not be your only visit to randalls. ” “ ah ! — ( shaking his head ) —the uncertainty of when i may be able to return ! —i shall try for it with a zeal ! —it will be the object of all my thoughts and cares ! —and if my uncle and aunt go to town this spring—but i am afraid—they did not stir last spring—i am afraid it is a custom gone for ever . ”
austen	emma	the lovers were standing together at one of the windows . it had a most favourable aspect ; and , for half a minute , emma felt the glory of having schemed successfully . but it would not do ; he had not come to the point . he had been most agreeable , most delightful ; he had told harriet that he had seen them go by , and had purposely followed them ; other little gallantries and allusions had been dropt , but nothing serious .
austen	emma	as she thought less of his inebriety , she thought more of his inconstancy and presumption ; and with fewer struggles for politeness , replied , “ it is impossible for me to doubt any longer . you have made yourself too clear . mr. elton , my astonishment is much beyond any thing i can express . after such behaviour , as i have witnessed during the last month , to miss smith—such attentions as i have been in the daily habit of observing—to be addressing me in this manner—this is an unsteadiness of character , indeed , which i had not supposed possible ! believe me , sir , i am far , very far , from gratified in being the object of such professions . ”
austen	emma	mr. elton ’ s rights , however , gradually revived . though she did not feel the first intelligence as she might have done the day before , or an hour before , its interest soon increased ; and before their first conversation was over , she had talked herself into all the sensations of curiosity , wonder and regret , pain and pleasure , as to this fortunate miss hawkins , which could conduce to place the martins under proper subordination in her fancy .
austen	emma	“ i rather doubt that . you are very fond of bending little minds ; but where little minds belong to rich people in authority , i think they have a knack of swelling out , till they are quite as unmanageable as great ones . i can imagine , that if you , as you are , mr. knightley , were to be transported and placed all at once in mr. frank churchill ’ s situation , you would be able to say and do just what you have been recommending for him ; and it might have a very good effect . the churchills might not have a word to say in return ; but then , you would have no habits of early obedience and long observance to break through . to him who has , it might not be so easy to burst forth at once into perfect independence , and set all their claims on his gratitude and regard at nought . he may have as strong a sense of what would be right , as you can have , without being so equal , under particular circumstances , to act up to it . ”
austen	emma	“ you understand the force of influence pretty well , harriet ; but i would have you so firmly established in good society , as to be independent even of hartfield and miss woodhouse . i want to see you permanently well connected , and to that end it will be advisable to have as few odd acquaintance as may be ; and , therefore , i say that if you should still be in this country when mr. martin marries , i wish you may not be drawn in by your intimacy with the sisters , to be acquainted with the wife , who will probably be some mere farmer ’ s daughter , without education . ”
austen	emma	“ yes . but what shall i say ? dear miss woodhouse , do advise me. ” “ oh no , no ! the letter had much better be all your own . you will express yourself very properly , i am sure . there is no danger of your not being intelligible , which is the first thing . your meaning must be unequivocal ; no doubts or demurs : and such expressions of gratitude and concern for the pain you are inflicting as propriety requires , will present themselves unbidden to _your_ mind , i am persuaded . you need not be prompted to write with the appearance of sorrow for his disappointment . ”
austen	emma	“ he is very plain , undoubtedly—remarkably plain : —but that is nothing compared with his entire want of gentility . i had no right to expect much , and i did not expect much ; but i had no idea that he could be so very clownish , so totally without air . i had imagined him , i confess , a degree or two nearer gentility . ”
austen	emma	it was well to have a comfort in store on harriet ’ s behalf , though it might be wise to let the fancy touch it seldom ; for evil in that quarter was at hand . as frank churchill ’ s arrival had succeeded mr. elton ’ s engagement in the conversation of highbury , as the latest interest had entirely borne down the first , so now upon frank churchill ’ s disappearance , mr. elton ’ s concerns were assuming the most irresistible form.—his wedding-day was named . he would soon be among them again ; mr. elton and his bride . there was hardly time to talk over the first letter from enscombe before “ mr . elton and his bride ” was in every body ’ s mouth , and frank churchill was forgotten . emma grew sick at the sound . she had had three weeks of happy exemption from mr. elton ; and harriet ’ s mind , she had been willing to hope , had been lately gaining strength . with mr. weston ’ s ball in view at least , there had been a great deal of insensibility to other things ; but it was now too evident that she had not attained such a state of composure as could stand against the actual approach—new carriage , bell-ringing , and all .
austen	emma	“ such a home , indeed ! such an aunt ! ” said emma , as she turned back into the hall again . “ i do pity you . and the more sensibility you betray of their just horrors , the more i shall like you . ”
